0.027027027027027195,0.04201680672268915,-0.831858407079646,-0.6373295555162033,-0.699394754539341,-0.7353522053982884,-0.7040358744394618,-1.0,-1.0,1.0,1
-0.2567567567567568,-0.2941176470588235,-0.8407079646017699,-0.8416858508942802,-0.867518493611298,-0.8736010533245556,-0.8634778276033881,-1.0,-1.0,1.0,0
0.22972972972972983,0.22689075630252087,-0.7610619469026548,-0.5218700194793695,-0.65635507733692,-0.6287030941408822,-0.5844544095665171,1.0,-1.0,-1.0,1
-0.013513513513513375,0.04201680672268915,-0.7787610619469026,-0.6359128740924385,-0.7114996637525219,-0.7011191573403555,-0.6940707523667164,-1.0,-1.0,1.0,1
-0.31081081081081074,-0.32773109243697474,-0.8584070796460177,-0.8562068354878697,-0.8809683927370545,-0.8973008558262014,-0.8933731938216243,-1.0,1.0,-1.0,0
-0.054054054054053946,-0.17647058823529416,-0.831858407079646,-0.7524349211970958,-0.8117014122394083,-0.7972350230414746,-0.7638266068759342,-1.0,1.0,-1.0,0
0.22972972972972983,0.2100840336134453,-0.7345132743362832,-0.4506817779351868,-0.6825823806321454,-0.6287030941408822,-0.3452914798206276,1.0,-1.0,-1.0,1
0.2702702702702704,0.24369747899159666,-0.7787610619469026,-0.4574110146980698,-0.6059179556153329,-0.6076366030283081,-0.48480318883906315,1.0,-1.0,-1.0,1
0.08108108108108114,0.05882352941176472,-0.7787610619469026,-0.6405170887196743,-0.7101546738399462,-0.7050691244239631,-0.6741405082212255,-1.0,-1.0,1.0,1
0.283783783783784,0.2941176470588236,-0.7345132743362832,-0.3678059146449443,-0.578345662407532,-0.6036866359447005,-0.3652217239661184,1.0,-1.0,-1.0,1
0.21621621621621623,0.09243697478991608,-0.7522123893805309,-0.5718080396670798,-0.7404169468728985,-0.6129032258064517,-0.5844544095665171,1.0,-1.0,-1.0,1
-0.04054054054054057,-0.008403361344537785,-0.8053097345132744,-0.7138303523995042,-0.7760591795561533,-0.7880184331797235,-0.7339312406576979,-1.0,-1.0,1.0,1
0.12162162162162171,0.09243697478991608,-0.7610619469026548,-0.617850185939437,-0.7088096839273705,-0.7511520737327189,-0.6243148978574986,-1.0,-1.0,1.0,1
0.24324324324324342,0.17647058823529416,-0.7433628318584071,-0.5165574641402515,-0.6348352387357095,-0.5510204081632653,-0.5944195316392624,1.0,-1.0,-1.0,1
0.06756756756756754,0.008403361344537785,-0.8230088495575221,-0.6646006729236763,-0.7760591795561533,-0.7893350888742594,-0.6342800199302441,1.0,-1.0,-1.0,1
0.14864864864864868,0.1596638655462186,-0.7699115044247787,-0.5307242783778998,-0.6543375924680566,-0.6510862409479921,-0.5246636771300448,-1.0,-1.0,1.0,1
-0.2432432432432432,-0.24369747899159655,-0.8495575221238938,-0.7956437046219231,-0.8735709482178884,-0.8973008558262014,-0.7737917289486795,-1.0,1.0,-1.0,0
-0.013513513513513375,-0.042016806722688926,-0.8230088495575221,-0.6819550203647955,-0.7484868863483525,-0.772218564845293,-0.7438963627304434,1.0,-1.0,-1.0,1
-0.21621621621621623,-0.19327731092436984,-0.8584070796460177,-0.8204356295378077,-0.8708809683927371,-0.8880842659644503,-0.8036870951669157,-1.0,-1.0,1.0,0
0.013513513513513598,-0.10924369747899165,-0.8230088495575221,-0.7315388701965646,-0.7720242098184265,-0.803818301514154,-0.7737917289486795,-1.0,-1.0,1.0,1
-0.2432432432432432,-0.24369747899159655,-0.831858407079646,-0.8275190366566318,-0.8728984532616005,-0.8380513495720869,-0.8535127055306426,-1.0,-1.0,1.0,1
